Date,Week,Age,Gender,Incidence,Intensive_Care,2nd_Vac,Lockdown-Intensity
2020-09-09,36.0,34.135418947343375,0.5288120273130997,11.10589651022864,225.0,0.0,1
2020-09-10,37.0,34.42113323305766,0.5261128294203817,11.19494584837545,230.0,0.0,1
2020-09-11,37.0,34.54199353989467,0.5236640714168492,11.382671480144404,218.0,0.0,1
2020-09-12,37.0,34.662853846731686,0.5214657533025022,11.525872442839951,231.0,0.0,1
2020-09-13,37.0,34.783714153568695,0.5195178750773407,11.742478941034898,234.0,0.0,1
2020-09-14,37.0,34.90457446040571,0.5178204367413647,11.835138387484958,233.0,0.0,1
2020-09-15,37.0,35.02543476724272,0.5163734382945743,12.590854392298436,232.0,0.0,1
2020-09-16,37.0,35.14629507407974,0.5151768797369691,13.129963898916968,228.0,0.0,1
2020-09-17,38.0,35.28915221693688,0.5142307610685497,14.050541516245488,234.0,0.0,1
2020-09-18,38.0,35.410012523773894,0.5135144435370104,14.673886883273164,243.0,0.0,1
2020-09-19,38.0,35.53087283061091,0.5130279271423516,14.876052948255115,253.0,0.0,1
2020-09-20,38.0,35.65173313744792,0.512771211884573,14.790613718411553,265.0,0.0,1
2020-09-21,38.0,35.77259344428494,0.5127442977636746,14.993983152827917,265.0,0.0,1
2020-09-22,38.0,35.893453751121946,0.5129471847796566,14.762936221419976,274.0,0.0,1
2020-09-23,38.0,36.01431405795896,0.5133798729325189,14.78459687123947,289.0,0.0,1
2020-09-24,39.0,36.1571712008161,0.5140423622222614,14.829121540312876,291.0,0.0,1
2020-09-25,39.0,36.27803150765312,0.5146711857389862,15.02647412755716,297.0,0.0,1
2020-09-26,39.0,36.39889181449013,0.5152663434826931,15.501805054151625,309.0,0.0,1
2020-09-27,39.0,36.519752121327144,0.5158278354533822,15.720818291215403,324.0,0.0,1
2020-09-28,39.0,36.640612428164154,0.5163556616510535,15.932611311672684,352.0,0.0,1
2020-09-29,39.0,36.76147273500117,0.5168498220757068,16.356197352587245,351.0,0.0,1
2020-09-30,39.0,36.88233304183818,0.5173103167273425,16.981949458483754,354.0,0.0,1
2020-10-01,40.0,37.02519018469532,0.5177371456059603,17.62214199759326,360.0,0.0,1
2020-10-02,40.0,37.146050491532336,0.5179157779453145,18.32851985559567,370.0,0.0,1
2020-10-03,40.0,37.266910798369345,0.5178462137454052,18.82069795427196,401.0,0.0,1
2020-10-04,40.0,37.38777110520636,0.5175284530062322,19.161251504211794,422.0,0.0,1
2020-10-05,40.0,37.50863141204338,0.5169624957277958,19.85679903730445,444.0,0.0,1
2020-10-06,40.0,37.629491718880395,0.5161483419100958,21.57039711191336,448.0,0.0,1
2020-10-07,40.0,37.750352025717405,0.5150859915531322,23.688327316486163,470.0,0.0,1
2020-10-08,41.0,37.89320916857455,0.513775444656905,25.78820697954272,487.0,0.0,1
2020-10-09,41.0,38.01406947541157,0.5126172913093785,28.363417569193743,510.0,0.0,1
2020-10-10,41.0,38.13492978224857,0.5116115315105527,30.08904933814681,531.0,0.0,1
2020-10-11,41.0,38.255790089085586,0.5107581652604275,31.432009626955477,545.0,0.0,1
2020-10-12,41.0,38.3766503959226,0.5100571925590032,33.57400722021661,589.0,0.0,1
2020-10-13,41.0,38.49751070275961,0.5095086134062795,35.71720818291215,617.0,0.0,1
2020-10-14,41.0,38.61837100959663,0.5091124278022564,39.03489771359808,601.0,0.0,1
2020-10-15,42.0,38.61837100959663,0.508868635746934,42.9338146811071,651.0,0.0,1
2020-10-16,42.0,38.73923131643364,0.5085226090212639,46.442839951865224,688.0,0.0,1
2020-10-17,42.0,38.860091623270655,0.508074347625246,48.92178098676293,726.0,0.0,1
2020-10-18,42.0,38.980951930107665,0.5075238515588802,50.61492178098676,766.0,0.0,1
2020-10-19,42.0,39.10181223694468,0.5068711208221669,53.37785800240674,846.0,0.0,1
2020-10-20,42.0,39.22267254378169,0.5061161554151056,58.2791817087846,875.0,0.0,1
2020-10-21,42.0,39.34353285061871,0.5052589553376966,64.49458483754513,940.0,0.0,1
2020-10-22,43.0,39.486389993475846,0.5042995205899398,71.74007220216606,1025.0,0.0,1
2020-10-23,43.0,39.60725030031286,0.5033859837845047,79.03610108303249,1116.0,0.0,1
2020-10-24,43.0,39.72811060714987,0.5025183449213914,85.54632972322503,1193.0,0.0,1
2020-10-25,43.0,39.84897091398689,0.5016966040005998,90.09145607701565,1286.0,0.0,1
2020-10-26,43.0,39.969831220823906,0.5009207610221298,96.75451263537906,1352.0,0.0,1
2020-10-27,43.0,40.090691527660915,0.5001908159859816,104.5812274368231,1462.0,0.0,1
2020-10-28,43.0,40.21155183449793,0.499506768892155,112.8014440433213,1563.0,0.0,2
2020-10-29,44.0,40.35440897735508,0.4988686197406503,119.92900120336944,1689.0,0.0,2
2020-10-30,44.0,40.475269284192095,0.4981983696628386,126.38989169675091,1832.0,0.0,2
2020-10-31,44.0,40.596129591029104,0.4974960186587202,129.88688327316487,1935.0,0.0,2
2020-11-01,44.0,40.71698989786611,0.4967615667282948,133.58363417569194,2056.0,0.0,2
2020-11-02,44.0,40.83785020470312,0.4959950138715627,137.47412755716005,2234.0,0.0,2
2020-11-03,44.0,40.95871051154014,0.49519636008852375,141.5571600481348,2374.0,0.0,2
2020-11-04,44.0,41.07957081837715,0.49436560537917795,143.9121540312876,2542.0,0.0,2
2020-11-05,45.0,41.07957081837715,0.49350274974352526,146.82912154031288,2647.0,0.0,2
2020-11-06,45.0,41.200431125214166,0.49263201189320516,149.4500601684717,2745.0,0.0,2
2020-11-07,45.0,41.321291432051176,0.49175339182821765,151.76173285198556,2830.0,0.0,2
2020-11-08,45.0,41.44215173888819,0.49086688954856283,151.29723225030085,2897.0,0.0,2
2020-11-09,45.0,41.56301204572521,0.4899725050542405,152.1696750902527,3001.0,0.0,2
2020-11-10,45.0,41.68387235256222,0.4890702383452508,152.49578820697954,3053.0,0.0,2
2020-11-11,45.0,41.804732659399235,0.4881600894215937,154.31287605294827,3118.0,0.0,2
2020-11-12,46.0,41.94758980225638,0.4872420582832691,155.77256317689532,3177.0,0.0,2
2020-11-13,46.0,42.07010188850499,0.48624538234870857,155.49097472924188,3289.0,0.0,2
2020-11-14,46.0,42.194265754165194,0.48517006161791193,155.32972322503008,3315.0,0.0,2
2020-11-15,46.0,42.32008139923699,0.48401609609087926,153.77015643802648,3376.0,0.0,2
2020-11-16,46.0,42.44754882372039,0.48278348576761054,152.22021660649818,3425.0,0.0,2
2020-11-17,46.0,42.57666802761537,0.48147223064810574,153.10589651022863,3507.0,0.0,2
2020-11-18,46.0,42.70743901092195,0.48008233073236495,154.27677496991578,3551.0,0.0,2
