Date,Year,Week,Age,Gender,R-value,1rst_Vac,2nd_Vac,Intensive_Care,Cases,Deaths,Incidence,Hospitalization,Lockdown-Intensity
2020-03-26,2020.0,13.0,48.38257796383362,,0.88,0.0,0.0,1648,4262,204.14285714285714,36.90252707581227,13916,3
2020-03-27,2020.0,13.0,48.609076381714665,,0.9,0.0,0.0,1810,4434,212.28571428571428,35.98796630565584,15872,3
2020-03-28,2020.0,13.0,48.8201430980447,,0.9,0.0,0.0,2002,3939,229.57142857142858,35.63537906137184,17824,3
2020-03-29,2020.0,13.0,49.01592902104877,,0.9,0.0,0.0,2126,3033,236.42857142857142,35.17208182912154,19440,3
2020-03-30,2020.0,13.0,49.19659552484692,,0.92,0.0,0.0,2406,4368,244.0,34.4560770156438,20572,3
2020-03-31,2020.0,13.0,49.36231411898485,0.5037208296687307,0.93,0.0,0.0,3100,3965,252.0,34.36943441636583,21900,3
2020-04-01,2020.0,13.0,49.51326611796456,0.5036027021622259,0.93,0.0,0.0,3568,4446,259.42857142857144,34.23225030084236,23608,3
2020-04-02,2020.0,14.0,49.941837546535986,0.5028803089551827,0.95,0.0,0.0,4204,4238,273.7142857142857,34.203369434416366,24512,3
2020-04-03,2020.0,14.0,50.063837866183654,0.5021635220575213,0.93,0.0,0.0,4722,4363,285.85714285714283,34.1179302045728,25036,3
2020-04-04,2020.0,14.0,50.171671059223236,0.5014521474267937,0.92,0.0,0.0,4942,3263,281.2857142857143,33.30445246690734,25400,3
2020-04-05,2020.0,14.0,50.26555435528825,0.5007459932644198,0.89,0.0,0.0,5056,2636,284.85714285714283,32.82671480144404,24928,3
2020-04-06,2020.0,14.0,50.34571313662168,0.500044870005909,0.89,0.0,0.0,5102,3499,282.85714285714283,31.780986762936223,24396,3
2020-04-07,2020.0,14.0,50.41238060760664,0.4993485903110804,0.87,0.0,0.0,5282,3455,282.0,31.167268351383875,24128,3
2020-04-08,2020.0,14.0,50.465797464296955,0.49865696905428336,0.85,0.0,0.0,5308,3435,277.0,29.95066185318893,23132,3
2020-04-09,2020.0,15.0,50.608654607154094,0.4980034460531954,0.83,0.0,0.0,5428,3280,266.0,28.79783393501805,22476,3
2020-04-10,2020.0,15.0,50.636320637752696,0.4973542178433118,0.81,0.0,0.0,5404,2571,246.0,26.641395908543924,21752,3
2020-04-11,2020.0,15.0,50.65149978754888,0.496709105883897,0.81,0.0,0.0,5304,2333,236.85714285714286,25.522262334536702,19892,3
2020-04-12,2020.0,15.0,50.65445941458575,0.4960679338096291,0.79,0.0,0.0,5304,1904,229.85714285714286,24.641395908543924,19188,3
2020-04-13,2020.0,15.0,50.645472716230344,0.49543052742081917,0.79,0.0,0.0,5438,1782,205.57142857142858,22.57521058965102,18936,3
2020-04-14,2020.0,15.0,50.6248183987042,0.49479671467363345,0.78,0.0,0.0,5444,2060,190.57142857142858,20.896510228640192,17428,3
2020-04-15,2020.0,15.0,50.59278034661408,0.49416632567031266,0.76,0.0,0.0,5470,2223,174.28571428571428,19.438026474127557,16252,3
2020-04-16,2020.0,16.0,50.44992320375694,0.4940211838736946,0.78,0.0,0.0,5620,2147,156.71428571428572,18.074608904933815,15468,3
2020-04-17,2020.0,16.0,50.39598839755291,0.4938791324245314,0.8,0.0,0.0,5758,2181,146.57142857142858,17.605294825511432,14612,3
2020-04-18,2020.0,16.0,50.3315492762225,0.4937400078046133,0.81,0.0,0.0,5856,1650,136.57142857142858,16.783393501805055,14580,3
2020-04-19,2020.0,16.0,50.25690713321949,0.49360364860268824,0.84,0.0,0.0,5740,1294,129.14285714285714,16.04933814681107,14020,3
2020-04-20,2020.0,16.0,50.17236678803602,0.4934698955046825,0.84,0.0,0.0,5800,1617,128.57142857142858,15.85078219013237,13540,3
2020-04-21,2020.0,16.0,50.07823625573319,0.4933385912839216,0.82,0.0,0.0,5710,1502,120.28571428571429,15.179302045728038,13672,3
2020-04-22,2020.0,16.0,49.97482641647173,0.49320958079135063,0.83,0.0,0.0,5478,1709,110.85714285714286,14.560770156438027,12972,3
2020-04-23,2020.0,17.0,49.83196927361458,0.4934608093017116,0.81,0.0,0.0,5440,1578,106.85714285714286,13.876052948255115,11980,3
2020-04-24,2020.0,17.0,49.71094326896971,0.4937140274358947,0.81,0.0,0.0,5288,1460,98.14285714285714,13.008423586040914,10920,3
2020-04-25,2020.0,17.0,49.58158448375246,0.4939690862190284,0.83,0.0,0.0,5076,1124,92.71428571428571,12.375451263537906,10112,3
2020-04-26,2020.0,17.0,49.44421195382836,0.49422583871474346,0.82,0.0,0.0,5048,797,83.42857142857143,11.777376654632972,9560,3
2020-04-27,2020.0,17.0,49.29914592781574,0.4944841400153937,0.82,0.0,0.0,4932,1170,75.14285714285714,11.239470517448856,8956,3
2020-04-28,2020.0,17.0,49.14670753661637,0.49474384723227666,0.81,0.0,0.0,4782,1073,70.42857142857143,10.723225030084237,8228,3
2020-04-29,2020.0,17.0,48.987218462946046,0.49500481948585445,0.81,0.0,0.0,4620,1085,65.57142857142857,9.972322503008424,7856,3
2020-04-30,2020.0,18.0,48.70150417723176,0.49544219245435267,0.81,0.0,0.0,4470,1131,59.42857142857143,9.434416365824308,7068,3
2020-05-01,2020.0,18.0,48.52887934167639,0.49588055468884557,0.82,0.0,0.0,4236,867,54.857142857142854,8.720818291215403,6840,3
2020-05-02,2020.0,18.0,48.350168877988196,0.49631977127861227,0.85,0.0,0.0,4092,686,49.57142857142857,8.193742478941035,6152,3
2020-05-03,2020.0,18.0,48.16569337144556,0.4967597092829791,0.86,0.0,0.0,4022,599,47.857142857142854,7.955475330926594,5636,3
2020-05-04,2020.0,18.0,47.97577230679412,0.4972002377215401,0.89,0.0,0.0,3952,828,44.714285714285715,7.543922984356198,5444,3
2020-05-05,2020.0,18.0,47.780723737777336,0.4976412275643777,0.9,0.0,0.0,3806,892,40.714285714285715,7.326113116726835,5152,3
2020-05-06,2020.0,18.0,47.580863956667194,0.4980825517222832,0.89,0.0,0.0,3640,915,35.714285714285715,7.121540312876053,4760,1
2020-05-07,2020.0,19.0,47.43800681381005,0.49861215172273415,0.9,0.0,0.0,3526,842,32.42857142857143,6.773766546329723,4652,1
2020-05-08,2020.0,19.0,47.22946478709631,0.49914183764284603,0.89,0.0,0.0,3318,801,32.0,6.6943441636582435,4404,1
2020-05-09,2020.0,19.0,47.017046551582474,0.49967148815686135,0.87,0.0,0.0,3188,608,29.571428571428573,6.6004813477737665,4436,1
2020-05-10,2020.0,19.0,46.801058048960876,0.5002009838406145,0.87,0.0,0.0,3206,446,29.714285714285715,6.416365824308063,4368,1
2020-05-11,2020.0,19.0,46.5818018071055,0.5007302071617525,0.85,0.0,0.0,3174,682,26.714285714285715,6.240673886883273,4324,1
2020-05-12,2020.0,19.0,46.35957660960264,0.501259042469955,0.85,0.0,0.0,2992,640,23.571428571428573,5.937424789410349,4260,1
2020-05-13,2020.0,19.0,46.13467716528152,0.5017873759871557,0.85,0.0,0.0,2768,702,23.571428571428573,5.681107099879663,4008,1
2020-05-14,2020.0,20.0,45.84896287956724,0.502246861790047,0.89,0.0,0.0,2632,627,20.714285714285715,5.422382671480144,3672,1
2020-05-15,2020.0,20.0,45.619581116722266,0.5027056238234473,0.92,0.0,0.0,2464,733,20.285714285714285,5.340553549939831,3360,1
2020-05-16,2020.0,20.0,45.388381480310706,0.5031635538673757,0.93,0.0,0.0,2346,504,22.571428571428573,5.21540312876053,3232,1
2020-05-17,2020.0,20.0,45.155639075439915,0.5036205455349873,0.96,0.0,0.0,2250,394,20.857142857142858,5.152827918170878,3116,1
2020-05-18,2020.0,20.0,44.92162328011334,0.5040764942627941,0.92,0.0,0.0,2244,627,19.428571428571427,5.086642599277979,3044,1
2020-05-19,2020.0,20.0,44.68659741476115,0.5045312973008864,0.92,0.0,0.0,2174,528,19.0,4.951865222623345,2736,1
2020-05-20,2020.0,20.0,44.45081841177095,0.5049848537031524,0.91,0.0,0.0,2038,701,19.571428571428573,4.950661853188929,2596,1
2020-05-21,2020.0,21.0,44.30796126891381,0.5053890761604166,0.85,0.0,0.0,1998,405,18.142857142857142,4.683513838748496,2496,1
2020-05-22,2020.0,21.0,44.071419583841035,0.5057918554619092,0.83,0.0,0.0,1942,435,15.571428571428571,4.324909747292419,2236,1
2020-05-23,2020.0,21.0,43.83485394233362,0.5061930960142375,0.82,0.0,0.0,1856,353,13.714285714285714,4.1432009626955475,2116,1
2020-05-24,2020.0,21.0,43.5984925185669,0.50659270398869,0.81,0.0,0.0,1792,291,12.714285714285714,4.0192539109506615,2076,1
2020-05-25,2020.0,21.0,43.362555660072495,0.5069905873114574,0.87,0.0,0.0,1766,452,12.285714285714286,3.808664259927798,2052,1
2020-05-26,2020.0,21.0,43.12725575457275,0.5073866556538521,0.89,0.0,0.0,1620,564,12.428571428571429,3.851985559566787,2088,1
2020-05-27,2020.0,21.0,42.892797162583044,0.5077808204225299,0.91,0.0,0.0,1498,528,10.0,3.643802647412756,1960,1
2020-05-28,2020.0,22.0,42.60708287686875,0.5081844951654461,0.94,0.0,0.0,1446,434,10.285714285714286,3.67870036101083,1828,1
2020-05-29,2020.0,22.0,42.374887941688506,0.5085860943148688,0.92,0.0,0.0,1444,380,9.142857142857142,3.61251504211793,1920,1
2020-05-30,2020.0,22.0,42.14409953387475,0.5089855344248069,0.92,0.0,0.0,1422,348,8.285714285714286,3.6064981949458486,1784,1
2020-05-31,2020.0,22.0,41.914890447844904,0.5093827337454949,0.87,0.0,0.0,1394,215,8.428571428571429,3.5150421179302045,1748,1
2020-06-01,2020.0,22.0,41.68742588659414,0.5097776122136141,0.89,0.0,0.0,1392,240,8.0,3.259927797833935,1688,1
2020-06-02,2020.0,22.0,41.46186359160156,0.5101700914425124,0.89,0.0,0.0,1382,341,6.857142857142857,2.9915764139590855,1472,1
2020-06-03,2020.0,22.0,41.23835397273623,0.5105600947124256,0.91,0.0,0.0,1262,464,5.857142857142857,2.914560770156438,1356,1
2020-06-04,2020.0,23.0,40.809782544164804,0.5108524970354583,0.95,0.0,0.0,1190,438,5.285714285714286,2.9193742478941034,1372,1
2020-06-05,2020.0,23.0,40.590800830251624,0.5111422749215234,0.96,0.0,0.0,1168,381,5.571428571428571,2.92057761732852,1276,1
2020-06-06,2020.0,23.0,40.37428033147383,0.5114293565928439,0.96,0.0,0.0,1122,276,5.857142857142857,2.8339350180505414,1240,1
2020-06-07,2020.0,23.0,40.160343430321426,0.511713671899413,1.01,0.0,0.0,1132,184,5.571428571428571,2.796630565583634,1232,1
2020-06-08,2020.0,23.0,39.949105827204924,0.511995152309215,1.03,0.0,0.0,1086,367,5.142857142857143,2.949458483754513,1228,1
2020-06-09,2020.0,23.0,39.74067667036142,0.5122737308984462,1.04,0.0,0.0,1032,404,5.0,3.0252707581227436,1248,1
2020-06-10,2020.0,23.0,39.53515868576067,0.512549342341735,1.06,0.0,0.0,966,488,5.285714285714286,3.0541516245487363,1204,1
2020-06-11,2020.0,24.0,39.249444400046386,0.5128181781139379,1.05,0.0,0.0,904,304,5.0,2.8929001203369435,1136,1
2020-06-12,2020.0,24.0,39.050031898301754,0.5130839208456354,1.07,0.0,0.0,900,372,6.142857142857143,2.882069795427196,1064,1
2020-06-13,2020.0,24.0,38.85380151216635,0.5133465099480767,1.11,0.0,0.0,882,344,5.714285714285714,2.963898916967509,1124,1
2020-06-14,2020.0,24.0,38.66083157760169,0.5136058863918267,1.19,0.0,0.0,876,259,5.428571428571429,3.0541516245487363,1100,1
2020-06-15,2020.0,24.0,38.471194657832484,0.5138619926969857,1.43,0.0,0.0,868,405,5.571428571428571,3.099879663056558,1160,1
2020-06-16,2020.0,24.0,38.284957673252734,0.5141147729234107,1.48,0.0,0.0,842,849,5.714285714285714,3.6353790613718413,1180,1
2020-06-17,2020.0,24.0,38.102182031331836,0.5143641726609351,1.47,0.0,0.0,814,692,5.428571428571429,3.88086642599278,1264,1
2020-06-18,2020.0,25.0,37.95932488847469,0.5150265894736477,1.42,0.0,0.0,788,637,5.285714285714286,4.281588447653429,1228,1
2020-06-19,2020.0,25.0,37.78363475211167,0.5156855215279412,1.19,0.0,0.0,748,805,4.0,4.802647412755716,1296,1
2020-06-20,2020.0,25.0,37.611558402328974,0.5163409189449047,1.13,0.0,0.0,718,497,4.571428571428571,4.98676293622142,1308,1
2020-06-21,2020.0,25.0,37.44313649395854,0.516992733336487,1.04,0.0,0.0,700,315,4.714285714285714,5.054151624548736,1332,1
2020-06-22,2020.0,25.0,37.27840481843817,0.5176409177957167,0.83,0.0,0.0,726,488,4.571428571428571,5.154031287605295,1296,1
2020-06-23,2020.0,25.0,37.11739443371768,0.5182854268869244,0.76,0.0,0.0,716,498,4.714285714285714,4.731648616125151,1312,1
2020-06-24,2020.0,25.0,36.96013179416496,0.5189262166359615,0.73,0.0,0.0,706,479,4.285714285714286,4.475330926594465,1284,1
2020-06-25,2020.0,26.0,37.1029889370221,0.5195538948585181,0.73,0.0,0.0,716,477,5.0,4.282791817087846,1292,1
2020-06-26,2020.0,26.0,36.953283386111465,0.5201777701360556,0.83,0.0,0.0,718,501,5.285714285714286,3.916967509025271,1308,1
2020-06-27,2020.0,26.0,36.80737862104179,0.5207978028203148,0.87,0.0,0.0,686,328,4.428571428571429,3.713598074608905,1288,1
2020-06-28,2020.0,26.0,36.665283980914346,0.5214139546854412,0.89,0.0,0.0,670,269,3.857142857142857,3.658243080625752,1236,1
2020-06-29,2020.0,26.0,36.52700485077894,0.5220261889182048,0.93,0.0,0.0,658,455,4.0,3.6185318892900122,1188,1
2020-06-30,2020.0,26.0,36.39254279154009,0.522634470108222,0.95,0.0,0.0,666,448,3.2857142857142856,3.558363417569194,1216,1
2020-07-01,2020.0,26.0,36.2618956698631,0.5232387642381747,0.94,0.0,0.0,648,440,3.7142857142857144,3.5114320096269553,1164,1
2020-07-02,2020.0,27.0,36.119038527005955,0.5230645730955832,0.93,0.0,0.0,650,405,3.5714285714285716,3.424789410348977,1120,1
2020-07-03,2020.0,27.0,35.99600075304402,0.522886330998374,0.9,0.0,0.0,628,411,3.2857142857142856,3.3164861612515044,1080,1
2020-07-04,2020.0,27.0,35.876750650940835,0.5227040080497526,0.92,0.0,0.0,640,290,3.2857142857142856,3.270758122743682,1060,1
2020-07-05,2020.0,27.0,35.76127261338669,0.5225175757068735,0.92,0.0,0.0,598,242,3.857142857142857,3.2382671480144403,1052,1
2020-07-06,2020.0,27.0,35.649547996858324,0.522327006771061,0.93,0.0,0.0,610,374,3.7142857142857144,3.1407942238267146,1052,1
2020-07-07,2020.0,27.0,35.541555259366724,0.5221322753780299,0.93,0.0,0.0,584,381,4.285714285714286,3.0601684717208184,1020,1
2020-07-08,2020.0,27.0,35.43727010081882,0.5219333569881055,0.95,0.0,0.0,574,396,3.857142857142857,3.0072202166064983,1004,1
2020-07-09,2020.0,28.0,35.43727010081882,0.5217024230027926,1.01,0.0,0.0,544,381,3.7142857142857144,2.9783393501805056,1068,1
2020-07-10,2020.0,28.0,35.34031688493278,0.5214672568759535,1.07,0.0,0.0,552,452,3.5714285714285716,3.0276774969915765,1040,1
2020-07-11,2020.0,28.0,35.246983241236805,0.521227837983071,1.12,0.0,0.0,506,348,3.7142857142857144,3.0974729241877257,1000,1
2020-07-12,2020.0,28.0,35.15723528919548,0.5209841469851217,1.17,0.0,0.0,508,236,3.142857142857143,3.0902527075812274,1028,1
2020-07-13,2020.0,28.0,35.071037122691045,0.5207361658187963,1.19,0.0,0.0,526,474,3.142857142857143,3.210589651022864,1032,1
2020-07-14,2020.0,28.0,34.98835095822676,0.5204838776867208,1.23,0.0,0.0,512,468,3.0,3.3152827918170877,1044,1
2020-07-15,2020.0,28.0,34.90913728313029,0.5202272670476764,1.23,0.0,0.0,492,579,3.2857142857142856,3.5354993983152827,1052,1
2020-07-16,2020.0,29.0,34.90913728313029,0.5203446698942482,1.19,0.0,0.0,502,490,3.7142857142857144,3.6666666666666665,1088,1
2020-07-17,2020.0,29.0,34.83674387306696,0.5204577228807643,1.17,0.0,0.0,492,528,3.7142857142857144,3.7581227436823106,1164,1
2020-07-18,2020.0,29.0,34.76769552133463,0.5205664141757971,1.14,0.0,0.0,492,500,3.7142857142857144,3.9410348977135983,1232,1
2020-07-19,2020.0,29.0,34.701947280592364,0.5206707331649576,1.16,0.0,0.0,498,388,4.857142857142857,4.123947051744886,1248,1
2020-07-20,2020.0,29.0,34.63945321534049,0.5207706704411159,1.17,0.0,0.0,490,611,5.428571428571429,4.2888086642599275,1284,1
2020-07-21,2020.0,29.0,34.58016655012401,0.5208662177946216,1.19,0.0,0.0,502,598,5.285714285714286,4.445246690734056,1320,1
2020-07-22,2020.0,29.0,34.524039817735996,0.520957368203525,1.2,0.0,0.0,496,680,5.428571428571429,4.566787003610108,1368,1
2020-07-23,2020.0,30.0,34.52403981773599,0.5208215347337962,1.19,0.0,0.0,468,634,5.0,4.740072202166065,1364,1
2020-07-24,2020.0,30.0,34.47408852339307,0.5206812937995488,1.17,0.0,0.0,470,735,4.857142857142857,4.9891696750902526,1320,1
2020-07-25,2020.0,30.0,34.42715209177977,0.5205366418832581,1.14,0.0,0.0,494,589,5.0,5.0962695547533094,1332,1
2020-07-26,2020.0,30.0,34.383181770715076,0.5203875766159821,1.12,0.0,0.0,530,459,4.428571428571429,5.1817087845968715,1384,1
2020-07-27,2020.0,30.0,34.342128857282916,0.5202340967675828,1.09,0.0,0.0,514,687,4.428571428571429,5.273164861612515,1340,1
2020-07-28,2020.0,30.0,34.303944846035506,0.5200762022369464,1.06,0.0,0.0,506,731,4.285714285714286,5.433212996389892,1372,1
2020-07-29,2020.0,30.0,34.26858157719675,0.5199138940422041,1.06,0.0,0.0,510,777,4.142857142857143,5.549939831528279,1392,1
2020-07-30,2020.0,31.0,34.26858157719675,0.5196111684461091,1.05,0.0,0.0,520,749,4.285714285714286,5.688327316486161,1432,1
2020-07-31,2020.0,31.0,34.23871743755065,0.5193040345407884,1.08,0.0,0.0,518,847,6.0,5.823104693140794,1480,1
2020-08-01,2020.0,31.0,34.211533117048795,0.5189924966434325,1.13,0.0,0.0,510,694,5.714285714285714,5.949458483754513,1480,1
2020-08-02,2020.0,31.0,34.186983320635576,0.5186765601513592,1.17,0.0,0.0,534,562,5.428571428571429,6.073405535499398,1460,1
2020-08-03,2020.0,31.0,34.165023839943984,0.5183562315322351,1.19,0.0,0.0,526,914,5.142857142857143,6.346570397111913,1544,1
2020-08-04,2020.0,31.0,34.145611701498936,0.5180315183142954,1.19,0.0,0.0,516,939,5.285714285714286,6.596871239470517,1544,1
2020-08-05,2020.0,31.0,34.12870531492066,0.5177024290765652,1.17,0.0,0.0,476,1002,4.714285714285714,6.8676293622142,1644,1
2020-08-06,2020.0,32.0,33.842991029206374,0.5176244489933626,1.17,0.0,0.0,472,1064,4.571428571428571,7.246690734055355,1616,1
2020-08-07,2020.0,32.0,33.83097764836031,0.5175421131616712,1.16,0.0,0.0,452,1048,3.142857142857143,7.488567990373045,1612,1
2020-08-08,2020.0,32.0,33.82135502077979,0.5174554332542095,1.13,0.0,0.0,456,833,3.5714285714285716,7.6558363417569195,1652,1
2020-08-09,2020.0,32.0,33.814088523655734,0.5173644219553678,1.14,0.0,0.0,468,616,3.7142857142857144,7.720818291215403,1676,1
2020-08-10,2020.0,32.0,33.809145556795045,0.5172690929514298,1.14,0.0,0.0,454,1262,4.142857142857143,8.1395908543923,1620,1
2020-08-11,2020.0,32.0,33.806495597135225,0.5171694609207923,1.16,0.0,0.0,460,1231,4.142857142857143,8.490974729241877,1700,1
2020-08-12,2020.0,32.0,33.806110222029346,0.517065541524187,1.18,0.0,0.0,440,1456,5.142857142857143,9.037304452466907,1620,1
2020-08-13,2020.0,33.0,33.52039593631506,0.5172453484772809,1.17,0.0,0.0,446,1408,5.428571428571429,9.451263537906136,1688,1
2020-08-14,2020.0,33.0,33.52446279334616,0.5174209022937557,1.15,0.0,0.0,460,1341,5.714285714285714,9.803850782190132,1760,1
2020-08-15,2020.0,33.0,33.530721341957346,0.5175922215226701,1.12,0.0,0.0,456,960,5.714285714285714,9.95667870036101,1788,1
2020-08-16,2020.0,33.0,33.53915121626625,0.5177593256562999,1.07,0.0,0.0,448,804,5.428571428571429,10.182912154031287,1744,1
2020-08-17,2020.0,33.0,33.54973390028316,0.5179222351203581,1.06,0.0,0.0,452,1560,5.142857142857143,10.541516245487365,1784,1
2020-08-18,2020.0,33.0,33.56245265750726,0.5180809712642164,1.03,0.0,0.0,438,1518,5.285714285714286,10.886883273164862,1784,1
2020-08-19,2020.0,33.0,33.57729246052282,0.5182355563511255,0.99,0.0,0.0,452,1559,4.857142857142857,11.010830324909747,1824,1
2020-08-20,2020.0,34.0,33.57729246052281,0.5183713749209714,0.97,0.0,0.0,458,1382,4.571428571428571,10.979542719614921,1776,1
2020-08-21,2020.0,34.0,33.59633575719524,0.518503089662889,0.95,0.0,0.0,470,1502,3.7142857142857144,11.173285198555957,1768,1
2020-08-22,2020.0,34.0,33.61746456788415,0.5186307255230902,0.95,0.0,0.0,460,1057,3.2857142857142856,11.290012033694344,1764,1
2020-08-23,2020.0,34.0,33.64066999747591,0.5187543083225481,0.97,0.0,0.0,484,844,3.4285714285714284,11.338146811070999,1796,1
2020-08-24,2020.0,34.0,33.665944507922895,0.5188738647472183,0.98,0.0,0.0,486,1502,3.0,11.26835138387485,1752,1
2020-08-25,2020.0,34.0,33.69328184783966,0.51898942233826,0.98,0.0,0.0,446,1538,2.857142857142857,11.292418772563177,1712,1
2020-08-26,2020.0,34.0,33.72267698209912,0.5191010094822551,0.98,0.0,0.0,450,1471,2.2857142857142856,11.186522262334536,1656,1
2020-08-27,2020.0,35.0,33.72267698209912,0.5190307693880333,0.98,0.0,0.0,476,1411,2.2857142857142856,11.221419975932612,1596,1
2020-08-28,2020.0,35.0,33.756177112677086,0.5189566181170834,0.98,0.0,0.0,468,1307,3.142857142857143,10.98676293622142,1580,1
2020-08-29,2020.0,35.0,33.79172652572855,0.5188785865335831,0.97,0.0,0.0,478,895,3.5714285714285716,10.791817087845969,1524,1
2020-08-30,2020.0,35.0,33.82932434712172,0.5187967063080159,0.96,0.0,0.0,486,776,3.4285714285714284,10.709987966305656,1480,1
2020-08-31,2020.0,35.0,33.86897056696412,0.5187110099073926,0.98,0.0,0.0,488,1286,3.7142857142857144,10.45006016847172,1496,1
2020-09-01,2020.0,35.0,33.91066596919876,0.5186215305854719,1.01,0.0,0.0,466,1458,4.0,10.353790613718411,1472,1
2020-09-02,2020.0,35.0,33.95441206120029,0.5185283023729802,1.03,0.0,0.0,452,1352,5.0,10.210589651022865,1512,1
2020-09-03,2020.0,36.0,34.09726920405743,0.5183283404895153,1.06,0.0,0.0,442,1388,5.142857142857143,10.182912154031287,1512,1
2020-09-04,2020.0,36.0,34.145123739424285,0.5181247000687208,1.06,0.0,0.0,446,1515,5.714285714285714,10.433212996389893,1496,1
2020-09-05,2020.0,36.0,34.195037123233845,0.5179174174135525,1.08,0.0,0.0,440,1165,6.0,10.75812274368231,1520,1
2020-09-06,2020.0,36.0,34.24701305254926,0.517706529564817,1.1,0.0,0.0,432,990,6.571428571428571,11.015643802647412,1604,1
2020-09-07,2020.0,36.0,34.3010555958463,0.5174920742913931,1.09,0.0,0.0,454,1670,7.142857142857143,11.477737665463298,1628,1
2020-09-08,2020.0,36.0,34.35716912260947,0.5172740900804513,1.1,0.0,0.0,458,1643,8.428571428571429,11.700361010830324,1624,1
2020-09-09,2020.0,36.0,34.41535823292826,0.5170526161276757,1.11,0.0,0.0,450,1718,8.428571428571429,12.140794223826715,1620,1
2020-09-10,2020.0,37.0,34.70107251864255,0.5167838095161569,1.12,0.0,0.0,460,1681,8.857142857142858,12.49338146811071,1716,1
2020-09-11,2020.0,37.0,34.763427166741835,0.5165115936405934,1.15,0.0,0.0,436,1681,9.285714285714286,12.693140794223826,1788,1
2020-09-12,2020.0,37.0,34.82787187825682,0.516236009763532,1.14,0.0,0.0,462,1438,10.0,13.021660649819495,1800,1
2020-09-13,2020.0,37.0,34.89441147165869,0.5159570998169152,1.15,0.0,0.0,468,1208,10.0,13.283995186522262,1832,1
2020-09-14,2020.0,37.0,34.963050644004504,0.5156749063923018,1.15,0.0,0.0,466,1974,10.142857142857142,13.649819494584838,1904,1
2020-09-15,2020.0,37.0,35.03379390053342,0.5153894727310876,1.14,0.0,0.0,464,1970,9.714285714285714,14.04332129963899,2024,1
2020-09-16,2020.0,37.0,35.10664548426281,0.5151008427147261,1.12,0.0,0.0,456,2060,10.428571428571429,14.454873646209386,2208,1
2020-09-17,2020.0,38.0,35.24950262711996,0.5147357029920016,1.07,0.0,0.0,468,1968,11.142857142857142,14.800240673886883,2332,1
2020-09-18,2020.0,38.0,35.32658219339648,0.5143674565580921,1.03,0.0,0.0,486,1939,11.428571428571429,15.110709987966306,2564,1
2020-09-19,2020.0,38.0,35.405780538557096,0.5139961491559486,1.01,0.0,0.0,506,1475,12.285714285714286,15.155234657039712,2748,1
2020-09-20,2020.0,38.0,35.487100152694055,0.5136218271294616,1.01,0.0,0.0,530,1215,14.142857142857142,15.163658243080626,2736,1
2020-09-21,2020.0,38.0,35.570542911658855,0.5132445374136829,1.02,0.0,0.0,530,2068,14.428571428571429,15.276774969915763,2740,1
2020-09-22,2020.0,38.0,35.65611000665832,0.5128643275250461,1.04,0.0,0.0,548,2040,15.857142857142858,15.36101083032491,2852,1
2020-09-23,2020.0,38.0,35.743801873850835,0.5124812455515869,1.06,0.0,0.0,578,2121,15.571428571428571,15.434416365824308,2828,1
2020-09-24,2020.0,39.0,35.88665901670798,0.5121510982568683,1.09,0.0,0.0,582,2143,16.428571428571427,15.645006016847173,2964,1
2020-09-25,2020.0,39.0,35.97859836454894,0.5118181767290885,1.11,0.0,0.0,594,2243,17.428571428571427,16.010830324909747,3004,1
2020-09-26,2020.0,39.0,36.072658558729294,0.5114825307124143,1.12,0.0,0.0,618,1872,17.571428571428573,16.488567990373046,2980,1
2020-09-27,2020.0,39.0,36.168836311175546,0.5111442104834975,1.12,0.0,0.0,648,1470,16.857142857142858,16.795427196149216,3096,1
2020-09-28,2020.0,39.0,36.26712722674662,0.5108032668416954,1.13,0.0,0.0,704,2448,18.0,17.252707581227437,3124,1
2020-09-29,2020.0,39.0,36.36752573283014,0.510459751099292,1.15,0.0,0.0,702,2552,16.714285714285715,17.868832731648617,3172,1
2020-09-30,2020.0,39.0,36.47002500893857,0.5101137150717178,1.19,0.0,0.0,708,2706,18.0,18.57280385078219,3292,1
2020-10-01,2020.0,40.0,36.61288215179571,0.5099374290666753,1.23,0.0,0.0,720,2967,18.857142857142858,19.564380264741274,3340,1
2020-10-02,2020.0,40.0,36.719557162971704,0.5097587278776472,1.28,0.0,0.0,740,3329,20.714285714285715,20.871239470517448,3316,1
2020-10-03,2020.0,40.0,36.828304291420984,0.5095776647708292,1.31,0.0,0.0,802,2936,20.714285714285715,22.15162454873646,3408,1
2020-10-04,2020.0,40.0,36.93911102111729,0.5093942934764468,1.36,0.0,0.0,844,2317,21.428571428571427,23.170878459687124,3528,1
2020-10-05,2020.0,40.0,37.05196323614013,0.5092086681789756,1.38,0.0,0.0,888,3869,24.714285714285715,24.880866425992778,3568,1
2020-10-06,2020.0,40.0,37.16684515027098,0.5090208435073622,1.39,0.0,0.0,896,4159,26.428571428571427,26.81468110709988,3852,1
2020-10-07,2020.0,40.0,37.283739236589476,0.5088308745252451,1.38,0.0,0.0,940,4578,30.0,29.067388688327316,4284,1
2020-10-08,2020.0,41.0,37.426596379446615,0.5086192257501116,1.35,0.0,0.0,974,4811,32.857142857142854,31.286401925391097,4848,1
2020-10-09,2020.0,41.0,37.5474549145528,0.5084055440567086,1.32,0.0,0.0,1020,5293,37.142857142857146,33.64981949458484,5392,1
